Timestamp,Price,Volume,FullyDilluted,CirculatingSupply
1620014400,23.72995097745813,446957.67,0.0,0.0
1620028800,20.62728074182146,467488.99,0.0,0.0
1620043200,19.62085153932742,483419.43,0.0,0.0
1620057600,18.97817032092814,519758.15,0.0,0.0
1620072000,18.80387594799265,526619.45,0.0,0.0
1620086400,17.87807233108619,423118.0,0.0,0.0
1620100800,30.99298298216103,180626.01,1536725.08,27.497252775335
1620115200,24.13788367541972,205283.51,1196828.69,21.451529637523
1620129600,27.46022173755264,225374.96,1361560.18,24.315965512502
1620144000,41.13735612840213,431953.85,2039713.53,37.872114910156
1620158400,36.14153068089227,501566.98,1792005.52,32.713708441588
1620172800,44.02379697596308,551030.34,2182831.93,39.936535952443
1620187200,41.13526502880932,491807.29,2039609.85,37.366854278087
1620201600,40.5783225691291,485395.69,2011994.97,36.302922505926
1620216000,47.9198846479988,488312.5,2376011.65,42.724712236409
1620230400,44.34713744018491,240671.75,2198864.12,38.310157614716
1620244800,44.3934640354901,175910.72,2201161.13,38.688987772587
1620259200,45.81292186985945,93874.85,2271542.11,39.882538779708
1620273600,40.45649921706849,105879.71,2005954.61,35.253409089078
1620288000,39.1471119758236,115009.16,1941031.26,34.056022783187
1620302400,39.39679795438169,97522.59,1953411.44,33.89489652848
1620316800,38.01621334789059,88388.46,1884957.91,33.167969775065
1620331200,33.19008658588756,101064.52,1645664.07,29.410611842846
1620345600,32.61782934527114,100140.28,1617289.84,28.59972433308
1620360000,32.15335044102895,72448.11,1594259.58,28.541025356426
1620374400,32.3672016745473,53410.01,1604862.97,28.588560406554
1620388800,32.16206534063203,43244.1,1594691.69,27.729378948971
1620403200,34.96234230679665,49893.47,1733537.82,29.77311261194
1620417600,33.89631126555885,29656.01,1680680.81,29.181588041618
1620432000,33.31441441228195,29579.86,1651828.61,28.642858338404
1620446400,33.39398810035726,26733.26,1655774.12,28.508111712291
1620460800,33.25012943385172,27015.08,1648641.17,28.00811788054
1620475200,32.85709818404186,27798.51,1629153.5,27.717393685512
1620489600,29.65808020603545,43897.03,1470536.6,25.195200827281
1620504000,30.53336226291531,50781.85,1513935.71,25.688923197351
1620518400,29.15340873801489,51418.1,1445513.47,24.667602225875
1620532800,29.44323959008192,53233.21,1459884.15,25.101660282782
1620547200,30.26868398238617,50763.9,1500812.16,25.765714604607
1620561600,29.65485643994164,48415.19,1470376.75,26.017464670781
1620576000,28.12168019138377,25574.46,1394357.27,24.181550132848
1620590400,28.99204579673656,20846.86,1437512.61,24.831764823965
1620604800,29.02465974421726,18771.5,1439129.71,24.44482850709
1620619200,28.97540093558159,17226.97,1436687.31,24.259404242258
1620633600,21.4085781204914,98058.11,1061501.53,18.178717994403
1620648000,17.07015154197865,147814.19,846389.33,14.642177187876
1620662400,19.83719959148012,167928.36,983587.87,17.046250681944
1620676800,19.73024395292154,174271.77,978284.69,17.710982819342
1620691200,24.16317331388681,191753.86,1198082.63,21.567120125556
1620705600,23.22543962111871,192102.67,1151586.98,20.801838893101
1620720000,26.5484372029675,298621.42,1316351.17,23.796190095062
1620734400,23.75353832693605,373783.51,1177771.7,21.287388189415
1620748800,23.08980904269155,359710.27,1144862.01,20.431569972638
1620763200,23.27136313748126,356172.21,1153864.0,20.28859444625
