Timestamp,Price,Volume,FullyDilluted,CirculatingSupply
1596438000,2910.3778822,0.0,0.0,0.0
1596452400,3018.53865242,0.0,0.0,0.0
1596466800,2922.51339912,0.0,0.0,0.0
1596481200,2998.92929044,0.0,0.0,0.0
1596495600,3656.36452524,0.0,0.0,0.0
1596510000,3654.26095792,0.0,0.0,0.0
1596524400,3833.49797233,0.0,0.0,0.0
1596538800,3917.2768521,0.0,0.0,0.0
1596553200,4172.05247165,0.0,0.0,0.0
1596567600,3968.85286108,0.0,0.0,0.0
1596582000,4385.7334364,0.0,0.0,0.0
1596596400,4306.08297143,0.0,0.0,0.0
1596610800,4028.83302345,0.0,0.0,0.0
1596625200,4132.13433142,0.0,0.0,0.0
1596639600,4006.28984141,0.0,0.0,0.0
1596654000,4160.76774039,0.0,0.0,0.0
1596668400,4122.6887936,0.0,0.0,0.0
1596682800,4427.78608784,0.0,0.0,0.0
1596697200,4334.74642729,0.0,0.0,0.0
1596711600,4277.12393408,0.0,0.0,0.0
1596726000,4302.35014226,0.0,0.0,0.0
1596740400,4276.04104749,0.0,0.0,0.0
1596754800,4864.29019117,0.0,0.0,0.0
1596769200,4561.03834754,0.0,0.0,0.0
1596783600,4591.65458595,0.0,0.0,0.0
1596798000,4494.74956164,0.0,0.0,0.0
1596812400,4532.83910322,0.0,0.0,0.0
1596826800,4207.5097147,0.0,0.0,0.0
1596841200,4668.13804332,0.0,0.0,0.0
1596855600,5032.36227731,0.0,0.0,0.0
1596870000,5346.26346321,0.0,0.0,0.0
1596884400,5659.39357495,0.0,0.0,0.0
1596898800,6000.51171712,0.0,0.0,0.0
1596913200,9570.14780086,0.0,0.0,0.0
1596927600,8475.20506115,0.0,0.0,0.0
1596942000,8545.563712,0.0,0.0,0.0
1596956400,8290.82243582,0.0,0.0,0.0
1596970800,10000.7648598,0.0,0.0,0.0
1596985200,8963.09144694,0.0,0.0,0.0
1596999600,10870.894004,0.0,0.0,0.0
1597014000,10687.3478149,0.0,0.0,0.0
1597028400,9203.80445187,0.0,0.0,0.0
1597042800,10105.7956243,0.0,0.0,0.0
1597057200,10400.0926481,0.0,0.0,0.0
1597071600,10121.8280597,0.0,0.0,0.0
1597086000,9097.33983965,0.0,0.0,0.0
1597100400,9669.45221627,0.0,0.0,0.0
1597114800,9099.42249644,0.0,0.0,0.0
1597129200,8988.20233041,0.0,0.0,0.0
1597143600,8332.33930114,0.0,0.0,0.0
1597158000,8205.81277574,0.0,0.0,0.0
1597172400,8309.1213583,0.0,0.0,0.0
1597186800,9026.64581026,0.0,0.0,0.0
1597201200,8508.07855793,0.0,0.0,0.0
1597215600,10191.8274761,0.0,0.0,0.0
1597230000,10698.624675,0.0,0.0,0.0
1597244400,13529.1982202,0.0,0.0,0.0
1597258800,13244.7042754,0.0,0.0,0.0
1597273200,16046.9732799,0.0,0.0,0.0
1597287600,16398.6414126,0.0,0.0,0.0
