Timestamp,Price,Volume,FullyDilluted,CirculatingSupply
1510099200,0.30274999141693115,101343.0,0.0,0.0
1510185600,0.373106986284256,39959.80078125,0.0,0.0
1510272000,0.27383100986480713,39522.80078125,0.0,0.0
1510358400,0.24190300703048706,51410.80078125,0.0,0.0
1510444800,0.2139730006456375,37620.80078125,0.0,0.0
1510531200,0.34018999338150024,48257.1015625,0.0,0.0
1510617600,0.280800998210907,129625.0,0.0,0.0
1510704000,0.286967009305954,103588.0,0.0,0.0
1510790400,0.284155011177063,102573.0,0.0,0.0
1511136000,0.4284510016441345,11450.0,0.0,0.0
1511222400,0.35713401436805725,79802.296875,0.0,0.0
1511308800,0.5101320147514343,111890.0,0.0,0.0
1511395200,0.3951590061187744,57994.19921875,0.0,0.0
1511481600,0.3992919921875,49921.80078125,0.0,0.0
1511568000,0.464495986700058,61380.1015625,0.0,0.0
1511654400,0.44745099544525146,57962.0,0.0,0.0
1511740800,0.5561140179634094,146609.0,0.0,0.0
1511827200,0.5482730269432068,114503.0,5300686.38265,526.970066967203
1511913600,0.45924699306488037,107628.0,4444531.37233,449.459649771859
1512000000,0.40544500946998596,19133.599609375,3923010.32161,383.346086573063
1512086400,0.3935970067977905,62497.69921875,3812280.84777,347.341467224408
1512172800,0.3676440119743347,119032.0,3564563.59071,321.868396507742
1512259200,0.37849000096321106,46651.0,3673532.9421,324.425330240482
1512345600,0.3807460069656372,68186.5,3699167.28245,317.32896333489
1512432000,0.510237991809845,58334.80078125,4962339.31304,416.418913807462
1512518400,0.6553990244865417,82850.5,6380687.00176,446.467274054287
1512604800,0.5613240003585815,106004.0,5451287.48739,304.546321261389
1512691200,0.63406902551651,93115.5,6164057.48591,372.01452117644
1512777600,0.6095179915428162,91303.203125,5931458.01051,390.787971752461
1512864000,0.6441450119018555,108377.0,6274810.90241,405.994718847018
1512950400,0.7273460030555725,259779.0,7092560.89191,418.766267197243
1513036800,0.7446600198745728,162758.0,7268807.00653,417.378116194449
1513123200,0.7615299820899963,79918.0,7441043.41637,453.495429115301
1513209600,0.7657690048217773,113719.0,7490020.69005,452.186713760631
1513296000,0.9425529837608337,281206.0,9228554.78472,521.184092699463
1513382400,2.13457989692688,1911040.0,20920933.9527,1073.011455403863
1513468800,3.241640090942383,2074470.0,31803387.0985,1661.54945020658
