Timestamp,Price,Volume,FullyDilluted,CirculatingSupply
1617814800,3.6013537509354,163352.52,0.0,0.0
1617829200,3.49239529079308,133264.13,0.0,0.0
1617843600,3.51641239439985,169416.69,0.0,0.0
1617858000,3.44455003719895,171295.02,0.0,0.0
1617872400,3.38872490622928,156507.57,0.0,0.0
1617886800,2.40369573091638,155481.61,0.0,0.0
1617901200,3.2477793130637,121162.18,0.0,0.0
1617915600,3.23415616842669,98777.25,0.0,0.0
1617930000,2.86921523513931,36901.83,0.0,0.0
1617944400,2.48369096736345,34855.73,0.0,0.0
1617958800,2.54929868701625,37272.05,0.0,0.0
1617973200,2.44409157672157,33080.77,0.0,0.0
1617987600,2.05911193726812,34252.17,0.0,0.0
1618002000,2.06139080885728,34290.08,0.0,0.0
1618016400,3.37740671972471,37292.72,0.0,0.0
1618030800,2.78210060752652,38242.89,0.0,0.0
1618045200,2.78642536922527,33153.6,0.0,0.0
1618059600,2.75885685852524,28400.02,0.0,0.0
1618074000,2.87547913130302,37839.29,0.0,0.0
1618088400,2.68743594964106,38306.95,0.0,0.0
1618102800,2.23953542598722,42367.84,0.0,0.0
1618117200,2.1698948428524,40913.96,0.0,0.0
1618131600,2.09031695763882,47447.13,0.0,0.0
1618146000,2.32079121604199,53998.85,0.0,0.0
1618160400,2.1255489553919,35257.61,0.0,0.0
1618174800,2.11983526876428,34049.74,0.0,0.0
1618189200,1.94416961554473,21547.53,0.0,0.0
1618203600,1.90970120529837,37089.44,0.0,0.0
1618218000,1.94078583984972,61431.2,0.0,0.0
1618232400,2.19544127547447,78058.37,0.0,0.0
1618246800,2.10305430780466,85478.58,0.0,0.0
1618261200,1.99489270864315,88964.05,0.0,0.0
1618275600,3.16570071422007,126610.34,0.0,0.0
1618290000,2.21799979522556,187361.44,0.0,0.0
1618304400,2.36220247971216,188749.83,0.0,0.0
1618318800,2.18042096230864,191449.27,0.0,0.0
1618333200,2.07929862946417,192396.81,0.0,0.0
1618347600,2.06775690922601,189954.93,0.0,0.0
1618362000,1.77826331790835,175202.88,0.0,0.0
1618376400,1.91213665285282,187804.89,0.0,0.0
1618390800,1.595879090466,181561.42,0.0,0.0
1618405200,1.46526241727145,172442.82,0.0,0.0
1618419600,1.30572017422909,183290.82,0.0,0.0
1618434000,1.33924323980454,200242.19,0.0,0.0
1618448400,1.34626132117301,173865.94,0.0,0.0
1618462800,1.2269147032606,95365.57,0.0,0.0
1618477200,1.0157738328093,96350.5,0.0,0.0
1618491600,0.98692368477305,83934.29,0.0,0.0
1618506000,0.92682889582803,84828.94,0.0,0.0
1618520400,0.94267076448583,74714.17,0.0,0.0
1618534800,0.89217130294053,84697.97,0.0,0.0
1618549200,0.86394525996062,63834.45,0.0,0.0
1618563600,0.82583708230681,38973.88,0.0,0.0
1618578000,0.79701536760501,30679.89,0.0,0.0
1618592400,0.84883727386311,17037.47,0.0,0.0
1618606800,0.85266054761429,17114.21,0.0,0.0
1618621200,0.94789060338213,18628.24,0.0,0.0
1618635600,0.95974869620615,39757.89,0.0,0.0
1618650000,0.93885909874468,36206.93,0.0,0.0
1618664400,0.89021368295369,49276.15,0.0,0.0
1618678800,0.86138015065872,47256.71,0.0,0.0
1618693200,0.88112328359652,48339.85,0.0,0.0
1618707600,0.82908585595759,35082.23,0.0,0.0
1618722000,0.81146350037144,14988.69,0.0,0.0
1618736400,0.71748961124553,20406.66,0.0,0.0
1618750800,0.7428355117087,13459.91,0.0,0.0
1618765200,0.7509620614561,21042.65,0.0,0.0
1618779600,0.77152772321507,21618.91,0.0,0.0
1618794000,0.78757351863876,22068.53,0.0,0.0
1618808400,0.7881584045137,22084.92,0.0,0.0
1618822800,0.71568611996765,23187.17,0.0,0.0
1618837200,0.71280646063203,17192.39,0.0,0.0
1618851600,0.69052060891426,8101.84,0.0,0.0
1618866000,0.71022888014898,8333.08,0.0,0.0
1618880400,0.6820942025067,8002.98,0.0,0.0
1618894800,0.67938927167405,8521.6,0.0,0.0
1618909200,0.69212173481942,516.67,0.0,0.0
1618923600,0.69606563058135,519.61,0.0,0.0
1618938000,0.72218699420973,539.11,0.0,0.0
1618952400,0.74745867540181,557.98,0.0,0.0
1618966800,0.74014295088441,1224.56,0.0,0.0
1618981200,0.73870236566873,673.28,0.0,0.0
1618995600,0.7389593340815,896.24,0.0,0.0
1619010000,0.76308375407392,925.5,0.0,0.0
1619024400,0.78359278189279,1551.82,0.0,0.0
1619038800,0.76849824688025,1521.93,0.0,0.0
1619053200,0.7903236488761,847.32,0.0,0.0
1619067600,0.93928486816323,63380.23,0.0,0.0
1619082000,0.95443015436895,64163.36,0.0,0.0
1619096400,0.97932314680412,66453.78,0.0,0.0
1619110800,0.97271390181002,65990.41,0.0,0.0
1619125200,0.91495169840543,62071.73,0.0,0.0
1619139600,0.88477789820694,60024.69,0.0,0.0
1619154000,0.85373759646957,812.55,0.0,0.0
1619168400,0.83641529441013,1607.5,0.0,0.0
1619182800,0.84884972758377,2315.74,0.0,0.0
1619197200,0.86638665096248,3258.9,0.0,0.0
1619211600,0.8767031792167,3442.9,0.0,0.0
1619226000,0.8565505405882,4236.35,0.0,0.0
1619240400,0.87065264538613,4782.37,0.0,0.0
1619254800,0.85103197973506,3841.32,0.0,0.0
1619269200,0.82872496757754,3440.9,0.0,0.0
1619283600,0.83017317597283,3489.88,0.0,0.0
1619298000,0.84778675363346,3418.05,0.0,0.0
1619312400,0.82940126732188,2623.86,0.0,0.0
1619326800,0.78770471448021,30821.04,0.0,0.0
1619341200,0.79908559205594,31298.12,0.0,0.0
1619355600,0.82966403649952,31694.97,0.0,0.0
1619370000,0.88473980113679,51717.28,0.0,0.0
1619384400,0.8436950545249,49318.02,0.0,0.0
1619398800,0.93117997238894,54301.53,0.0,0.0
1619413200,0.88532654790606,33963.16,0.0,0.0
1619427600,0.85672894529424,43876.84,0.0,0.0
1619442000,0.86217624812,44605.12,0.0,0.0
1619456400,0.86675738356911,21924.03,0.0,0.0
1619470800,0.85956823771543,21742.19,0.0,0.0
1619485200,0.86579670287695,22183.77,0.0,0.0
1619499600,0.87452112080313,11300.71,0.0,0.0
1619514000,0.88147620601394,1324.03,0.0,0.0
1619528400,0.91169294148709,8250.06,0.0,0.0
1619542800,0.94224386636378,8907.87,0.0,0.0
1619557200,0.91374264313779,15311.31,0.0,0.0
1619571600,0.93116892908036,16527.28,0.0,0.0
1619586000,0.89985353576269,15336.69,0.0,0.0
1619600400,0.89698227674895,15899.95,0.0,0.0
1619614800,0.93132407530052,9183.74,0.0,0.0
1619629200,0.93860393824137,8802.26,0.0,0.0
1619643600,0.94401032267945,2201.76,0.0,0.0
