Timestamp,Price,Volume,FullyDilluted,CirculatingSupply
1528156800,0.2048719972372055,6043480.0,0.0,0.0
1528243200,0.1964849978685379,8262920.0,0.0,0.0
1528329600,0.18181400001049042,3719090.0,0.0,0.0
1528416000,0.16733400523662567,3439820.0,0.0,0.0
1528502400,0.16470900177955627,6634960.0,0.0,0.0
1528588800,0.13388200104236603,4908130.0,0.0,0.0
1528675200,0.14221200346946716,4008240.0,0.0,0.0
1528761600,0.11675100028514862,4642520.0,0.0,0.0
1528848000,0.10595899820327759,3534860.0,0.0,0.0
1528934400,0.11412099748849869,4318420.0,0.0,0.0
1529020800,0.10579399764537811,2487970.0,0.0,0.0
1529107200,0.09794989973306656,2952670.0,0.0,0.0
1529193600,0.1023939996957779,2515380.0,0.0,0.0
1529280000,0.09569910168647766,2546490.0,0.0,0.0
1529366400,0.09933839738368988,2764290.0,0.0,0.0
1529452800,0.0995682030916214,2738550.0,0.0,0.0
1529539200,0.09386300295591354,2473160.0,0.0,0.0
1529625600,0.07854180037975311,2950610.0,0.0,0.0
1529712000,0.08192849904298782,2650640.0,0.0,0.0
1529798400,0.07358810305595398,1826960.0,0.0,0.0
1529884800,0.07569929957389832,3630320.0,0.0,0.0
1529971200,0.0771711990237236,3452490.0,0.0,0.0
1530057600,0.07822349667549133,3895020.0,0.0,0.0
1530144000,0.0781221017241478,3028220.0,0.0,0.0
1530230400,0.07523780316114426,2819650.0,0.0,0.0
1530316800,0.0735618993639946,1578760.0,0.0,0.0
1530403200,0.07098429650068283,287808.0,0.0,0.0
1530489600,0.07712890207767487,2221990.0,0.0,0.0
1530576000,0.07037179917097092,1838070.0,0.0,0.0
1530662400,0.06757520139217377,1864130.0,0.0,0.0
1530748800,0.06662829965353012,1978200.0,29088014.4129,4381.292396433151
1530835200,0.0662250965833664,2021380.0,28911988.799,4332.35773843926
1530921600,0.06732829660177231,1466550.0,29393614.437,4286.701524243044
1531008000,0.06764979660511017,264534.0,29533972.1624,4359.97873704587
1531094400,0.06457400321960449,1704400.0,28191165.6563,4181.579929947753
1531180800,0.0573401004076004,1655930.0,25033051.3496,3954.699596397933
1531267200,0.0566846989095211,1211750.0,24746922.4127,3869.905296827772
1531353600,0.046993501484394073,1344600.0,20516021.0498,3293.73032538209
1531440000,0.05025339871644974,1138330.0,21939200.3622,3516.996658027238
1531526400,0.04951019957661629,771791.0,21614740.4509,3443.965177028913
1531612800,0.04735640063881874,227896.0,20674452.8337,3250.883952461056
1531699200,0.05372469872236252,1380750.0,23454670.882,3479.017989653199
